LMT Date,LMT Time,Latitude,Longitude,Elevation
2013/01/26,0:01:13,-34.2030395,18.8317770,252.99
2013/01/26,3:01:09,-34.2030687,18.8318218,251.78
2013/01/26,6:00:43,-34.2079805,18.8321508,76.36
2013/01/26,9:00:30,-34.2133075,18.8404528,76.95
2013/01/26,12:00:43,-34.2122057,18.8420566,297.61
2013/01/26,15:01:53,-34.2122636,18.8421289,297.06
2013/01/26,18:01:14,-34.2123637,18.8428793,321.64
2013/01/26,21:00:22,-34.2136237,18.8459428,322.37
2013/01/27,0:02:51,-34.2239075,18.8516258,407.13
2013/01/27,3:00:43,-34.2244376,18.8514960,384.69
2013/01/27,6:01:01,-34.2205573,18.8589449,583.71
2013/01/27,9:00:51,-34.2141056,18.8595087,597.66
2013/01/27,12:00:43,-34.2031604,18.8394846,672.65
2013/01/27,21:00:37,-34.1991298,18.8308181,316.52
2013/01/28,6:00:56,-34.1911943,18.8317919,224.19
2013/01/28,9:00:44,-34.1908869,18.8259034,226.33
2013/01/28,12:01:14,-34.1932948,18.8269824,100.1
2013/01/28,15:00:49,-34.1900824,18.8263636,101.45
2013/01/28,18:02:08,-34.1861302,18.8244055,241.41
2013/01/28,21:00:30,-34.1954775,18.8293785,241.97
2013/01/29,0:01:41,-34.1946532,18.8348728,152.35
2013/01/29,3:01:00,-34.1936932,18.8353074,207.65
2013/01/29,9:01:08,-34.1914143,18.8369119,271.9
2013/01/29,18:01:47,-34.1925105,18.8366805,269.07
2013/01/29,21:01:08,-34.1950463,18.8411974,317.7
2013/01/30,0:00:43,-34.1947082,18.8411454,301.73
2013/01/30,3:00:43,-34.1946646,18.8411178,299.95
2013/01/30,6:00:43,-34.1940959,18.8400818,310.95
2013/01/30,9:01:29,-34.1994385,18.8493854,666.42
2013/01/30,12:00:37,-34.2045425,18.8430631,667.66
2013/01/30,15:00:43,-34.2049836,18.8570179,423.12
2013/01/30,18:01:31,-34.2075475,18.8666491,511.65
2013/01/30,21:00:33,-34.2044665,18.8734715,511.08
2013/01/31,0:01:16,-34.2047544,18.8737982,620.63
2013/01/31,3:00:43,-34.2046981,18.8737990,604.91
2013/01/31,9:00:50,-34.1969980,18.8960757,604.02
2013/01/31,18:01:13,-34.1884930,18.8998598,526.49
2013/01/31,21:00:44,-34.1860951,18.9114646,531.9
2013/02/01,0:01:14,-34.1856995,18.9143535,539.57
2013/02/01,3:00:44,-34.1855608,18.9219819,535.52
2013/02/01,6:00:43,-34.1872782,18.9317929,659.03
2013/02/01,9:00:44,-34.1897724,18.9403723,757.11
2013/02/01,15:01:13,-34.1879836,18.9433711,698.66
2013/02/01,18:00:47,-34.1852639,18.9426620,697.92
