LMT Date,LMT Time,Latitude,Longitude,Elevation
2012/10/29,03:00:00,-33.8337717,19.3885717,246
2012/10/29,06:00:00,-33.8288350,19.3774500,277
2012/10/29,09:00:00,-33.8260017,19.3696733,363
2012/10/29,12:00:00,-33.8260050,19.3695533,359
2012/10/29,15:00:00,-33.8258850,19.3696350,355
2012/10/29,18:00:00,-33.8258550,19.3696183,345
2012/10/29,21:00:00,-33.8305217,19.3647333,545
2012/10/30,00:00:00,-33.8524467,19.3786250,263
2012/10/30,03:00:00,-33.8582917,19.3834217,399
2012/10/30,06:00:00,-33.8644733,19.3857533,491
2012/10/30,09:00:00,-33.8633967,19.3861033,434
2012/10/30,12:00:00,-33.8633750,19.3861183,436
2012/10/30,18:00:00,-33.8636483,19.3852433,468
2012/10/30,21:00:00,-33.8583383,19.3867583,439
2012/10/31,00:00:00,-33.8326650,19.3930383,229
2012/10/31,03:00:00,-33.8343767,19.3876550,242
2012/10/31,06:00:00,-33.8294050,19.3779417,285
2012/10/31,09:00:00,-33.8292367,19.3781750,278
2012/10/31,12:00:00,-33.8293267,19.3782133,274
2012/10/31,15:00:00,-33.8293267,19.3782967,279
2012/10/31,18:00:00,-33.8293200,19.3782500,268
2012/10/31,21:00:00,-33.8330183,19.3874150,230
2012/11/1,00:00:00,-33.8330450,19.3920017,230
2012/11/1,03:00:00,-33.8337600,19.3887967,238
2012/11/1,09:00:00,-33.8261700,19.3699783,339
2012/11/1,15:00:00,-33.8259150,19.3697267,358
2012/11/1,18:00:00,-33.8259583,19.3696267,345
2012/11/1,21:00:00,-33.8245450,19.3695300,420
2012/11/2,00:00:00,-33.8022083,19.4156967,231
2012/11/2,03:00:00,-33.7917967,19.3815800,369
2012/11/2,06:00:00,-33.7760983,19.3720617,597
2012/11/2,09:00:00,-33.7800467,19.3669783,763
2012/11/2,12:00:00,-33.7801550,19.3669767,761
2012/11/2,15:00:00,-33.7799900,19.3670633,746
2012/11/2,18:00:00,-33.7800333,19.3664017,774
2012/11/2,21:00:00,-33.7754650,19.3588683,877
2012/11/3,00:00:00,-33.7647300,19.3472017,842
2012/11/3,03:00:00,-33.7530783,19.3464617,723
2012/11/3,06:00:00,-33.7518317,19.3504633,642
2012/11/3,09:00:00,-33.7525567,19.3513650,635
2012/11/3,12:00:00,-33.7525767,19.3514117,609
2012/11/3,15:00:00,-33.7530033,19.3515550,644
2012/11/3,18:00:00,-33.7529600,19.3515017,648
2012/11/3,21:00:00,-33.7687000,19.3428050,961
2012/11/4,00:00:00,-33.7999917,19.3291750,431
2012/11/4,03:00:00,-33.8075867,19.3385583,815
2012/11/4,06:00:00,-33.8281133,19.3557250,715
2012/11/4,09:00:00,-33.8297600,19.3551183,753
2012/11/4,15:00:00,-33.8311933,19.3533433,729
2012/11/4,18:00:00,-33.8295700,19.3558183,750
2012/11/4,21:00:00,-33.8418483,19.3602783,526
2012/11/5,00:00:00,-33.8342033,19.3910483,229
2012/11/5,03:00:00,-33.8381433,19.3976317,335
2012/11/5,06:00:00,-33.8405433,19.3982100,266
2012/11/5,09:00:00,-33.8405633,19.3982483,270
2012/11/5,12:00:00,-33.8405833,19.3981317,268
2012/11/5,15:00:00,-33.8405933,19.3981967,297
2012/11/5,21:00:00,-33.8423833,19.3981917,281
2012/11/6,00:00:00,-33.8554383,19.4228167,405
2012/11/6,03:00:00,-33.8574133,19.4277633,320
