LMT Date,LMT Time,Latitude,Longitude
2013/12/4,06:00:00,-33.1994550,19.3397750
2013/12/4,09:00:00,-33.1995217,19.3397300
2013/12/4,12:00:00,-33.1994850,19.3400150
2013/12/4,15:00:00,-33.1994450,19.3400033
2013/12/4,18:00:00,-33.1993667,19.3399050
2013/12/4,21:00:00,-33.1993750,19.3400767
2013/12/5,00:00:00,-33.1994150,19.3398983
2013/12/5,03:00:00,-33.1994017,19.3400733
2013/12/5,06:00:00,-33.1990567,19.3406250
2013/12/5,09:00:00,-33.1991550,19.3406267
2013/12/5,15:00:00,-33.1994483,19.3410600
2013/12/5,18:00:00,-33.1994383,19.3399117
2013/12/5,21:00:00,-33.1994733,19.3400567
2013/12/6,00:00:00,-33.1994483,19.3399700
2013/12/6,03:00:00,-33.1994533,19.3399533
2013/12/6,06:00:00,-33.1990017,19.3406650
2013/12/6,09:00:00,-33.1995233,19.3409117
2013/12/6,15:00:00,-33.1999833,19.3411333
2013/12/6,18:00:00,-33.1994217,19.3408550
2013/12/6,21:00:00,-33.1995000,19.3399683
2013/12/7,00:00:00,-33.1995717,19.3433133
2013/12/7,03:00:00,-33.2051917,19.3457883
2013/12/7,06:00:00,-33.2112667,19.3474100
2013/12/7,09:00:00,-33.2104333,19.3478000
2013/12/7,12:00:00,-33.2109367,19.3479100
2013/12/7,18:00:00,-33.2101017,19.3483633
2013/12/7,21:00:00,-33.2106683,19.3496883
2013/12/8,00:00:00,-33.2103217,19.3541933
2013/12/8,03:00:00,-33.2181883,19.3609633
2013/12/8,06:00:00,-33.2233917,19.3627667
2013/12/8,09:00:00,-33.2246317,19.3642350
2013/12/8,18:00:00,-33.2225083,19.3637483
2013/12/8,21:00:00,-33.2326367,19.3635583
2013/12/9,00:00:00,-33.2358567,19.3629400
2013/12/9,03:00:00,-33.2366333,19.3572350
2013/12/9,06:00:00,-33.2356817,19.3495550
2013/12/9,09:00:00,-33.2357167,19.3495600
2013/12/9,12:00:00,-33.2357033,19.3495783
2013/12/9,15:00:00,-33.2356683,19.3495450
2013/12/9,18:00:00,-33.2359400,19.3495100
2013/12/9,21:00:00,-33.2358750,19.3494867
2013/12/10,00:00:00,-33.2469133,19.3542617
2013/12/10,03:00:00,-33.2459600,19.3660967
2013/12/10,06:00:00,-33.2494433,19.3710583
2013/12/10,09:00:00,-33.2483317,19.3762950
2013/12/10,12:00:00,-33.2482383,19.3822233
2013/12/10,15:00:00,-33.2495150,19.3842767
2013/12/10,18:00:00,-33.2496483,19.3841267
2013/12/10,21:00:00,-33.2495167,19.3844283
2013/12/11,00:00:00,-33.2493300,19.3843667
2013/12/11,03:00:00,-33.2494600,19.3843050
2013/12/11,06:00:00,-33.2495450,19.3843167
2013/12/11,09:00:00,-33.2490383,19.3887133
2013/12/11,12:00:00,-33.2490433,19.3888867
2013/12/11,15:00:00,-33.2490550,19.3887650
2013/12/11,18:00:00,-33.2496083,19.3842817
2013/12/11,21:00:00,-33.2497567,19.3843767
2013/12/12,00:00:00,-33.2497217,19.3843533
2013/12/12,03:00:00,-33.2497033,19.3843183
2013/12/12,06:00:00,-33.2496033,19.3857283
2013/12/12,09:00:00,-33.2490883,19.3885850
2013/12/12,12:00:00,-33.2494583,19.3880567
2013/12/12,15:00:00,-33.2497633,19.3861050
2013/12/12,18:00:00,-33.2495550,19.3858000
2013/12/12,21:00:00,-33.2497233,19.3856933
2013/12/13,00:00:00,-33.2497267,19.3856450
2013/12/13,03:00:00,-33.2497167,19.3856700
2013/12/13,06:00:00,-33.2491300,19.3888050
2013/12/13,15:00:00,-33.2492083,19.3885100
2013/12/13,18:00:00,-33.2497750,19.3859200
2013/12/13,21:00:00,-33.2490833,19.3845933
2013/12/14,00:00:00,-33.2489967,19.3866267
2013/12/14,03:00:00,-33.2500467,19.3835967
2013/12/14,06:00:00,-33.2562550,19.3694783
2013/12/14,09:00:00,-33.2546500,19.3674400
2013/12/14,12:00:00,-33.2547133,19.3673617
2013/12/14,15:00:00,-33.2546700,19.3672983
2013/12/14,18:00:00,-33.2548067,19.3673950
2013/12/14,21:00:00,-33.2515600,19.3601000
2013/12/15,00:00:00,-33.2418933,19.3537067
2013/12/15,03:00:00,-33.2358300,19.3592833
2013/12/15,06:00:00,-33.2345350,19.3683000
2013/12/15,09:00:00,-33.2380567,19.3732333
2013/12/15,15:00:00,-33.2378800,19.3731267
2013/12/15,18:00:00,-33.2332417,19.3714233
2013/12/15,21:00:00,-33.2339883,19.3698800
2013/12/16,00:00:00,-33.2359750,19.3658367
2013/12/16,03:00:00,-33.2359833,19.3657983
2013/12/16,06:00:00,-33.2306050,19.3673400
2013/12/16,12:00:00,-33.2205483,19.3579967
2013/12/16,15:00:00,-33.2205050,19.3580333
2013/12/16,18:00:00,-33.2198433,19.3575117
2013/12/16,21:00:00,-33.2123767,19.3480467
2013/12/17,00:00:00,-33.2249900,19.3337933
2013/12/17,03:00:00,-33.2256233,19.3329500
2013/12/17,06:00:00,-33.2262067,19.3324550
2013/12/17,09:00:00,-33.2261400,19.3324217
2013/12/17,12:00:00,-33.2261500,19.3325100
2013/12/17,15:00:00,-33.2261050,19.3325317
2013/12/17,18:00:00,-33.2264117,19.3327500
2013/12/17,18:00:00,-33.2264117,19.3327500
2013/12/17,21:00:00,-33.2295400,19.3290617
2013/12/17,21:00:00,-33.2295400,19.3290617
2013/12/18,00:00:00,-33.2348700,19.3137667
2013/12/18,00:00:00,-33.2348700,19.3137667
2013/12/18,03:00:00,-33.2384817,19.3058267
2013/12/18,03:00:00,-33.2384817,19.3058267
2013/12/18,06:00:00,-33.2292667,19.2982417
2013/12/18,06:00:00,-33.2292667,19.2982417
2013/12/18,09:00:00,-33.2290050,19.2982850
2013/12/18,09:00:00,-33.2290050,19.2982850
2013/12/18,12:00:00,-33.2294233,19.2983700
2013/12/18,12:00:00,-33.2294233,19.2983700
2013/12/18,15:00:00,-33.2293833,19.2983300
2013/12/18,15:00:00,-33.2293833,19.2983300
2013/12/18,18:00:00,-33.2294433,19.2983233
2013/12/18,18:00:00,-33.2294433,19.2983233
2013/12/18,21:00:00,-33.2211667,19.2952400
2013/12/18,21:00:00,-33.2211667,19.2952400
2013/12/19,00:00:00,-33.2297900,19.2840133
2013/12/19,03:00:00,-33.2297417,19.2842450
2013/12/19,06:00:00,-33.2295017,19.2857517
2013/12/19,12:00:00,-33.2304683,19.3037083
2013/12/19,15:00:00,-33.2303333,19.2922900
2013/12/19,18:00:00,-33.2304733,19.2923733
2013/12/19,21:00:00,-33.2357900,19.2980333
2013/12/20,00:00:00,-33.2550050,19.2983783
2013/12/20,03:00:00,-33.2658050,19.3105250
2013/12/20,06:00:00,-33.2673050,19.3023450
2013/12/20,15:00:00,-33.2680367,19.3026100
2013/12/20,18:00:00,-33.2676083,19.3027367
2013/12/20,21:00:00,-33.2685800,19.3037467
2013/12/21,00:00:00,-33.2771617,19.3040517
2013/12/21,03:00:00,-33.2853650,19.2982967
2013/12/21,12:00:00,-33.2854350,19.2940617
2013/12/21,15:00:00,-33.2855100,19.2967267
2013/12/21,18:00:00,-33.2855883,19.2970467
2013/12/21,21:00:00,-33.2865650,19.2984333
2013/12/22,00:00:00,-33.2865850,19.2976883
2013/12/22,03:00:00,-33.2863300,19.2961000
2013/12/22,09:00:00,-33.2849600,19.2950783
2013/12/22,15:00:00,-33.2849433,19.2951967
2013/12/22,18:00:00,-33.2849917,19.2951683
2013/12/23,00:00:00,-33.2800267,19.2954300
2013/12/23,03:00:00,-33.2800450,19.2954400
2013/12/23,06:00:00,-33.2674800,19.3028483
2013/12/23,09:00:00,-33.2676933,19.3028033
2013/12/23,15:00:00,-33.2675667,19.3029083
2013/12/23,18:00:00,-33.2662717,19.3076233
2013/12/23,21:00:00,-33.2552633,19.3195117
2013/12/24,00:00:00,-33.2432367,19.3256367
2013/12/24,03:00:00,-33.2291217,19.3161683
2013/12/24,06:00:00,-33.2396333,19.3092983
2013/12/24,09:00:00,-33.2396333,19.3092767
2013/12/24,12:00:00,-33.2397317,19.3092183
2013/12/24,18:00:00,-33.2396050,19.3065883
2013/12/24,21:00:00,-33.2515083,19.3011833
2013/12/25,00:00:00,-33.2748317,19.2876800
2013/12/25,03:00:00,-33.2916550,19.2807367
2013/12/25,06:00:00,-33.2984933,19.2793433
2013/12/25,09:00:00,-33.2984350,19.2793167
2013/12/25,12:00:00,-33.2988217,19.2792850
2013/12/25,15:00:00,-33.3010667,19.2747967
2013/12/25,18:00:00,-33.3011667,19.2749817
2013/12/25,21:00:00,-33.2985800,19.2793867
2013/12/26,00:00:00,-33.3270033,19.2795533
2013/12/26,03:00:00,-33.3373317,19.2808000
2013/12/26,06:00:00,-33.3502183,19.2838733
2013/12/26,09:00:00,-33.3493533,19.2825317
2013/12/26,12:00:00,-33.3495767,19.2825333
2013/12/26,15:00:00,-33.3499667,19.2824533
2013/12/26,18:00:00,-33.3505350,19.2827717
2013/12/26,21:00:00,-33.3585217,19.2834817
2013/12/27,00:00:00,-33.3624683,19.2814433
2013/12/27,12:00:00,-33.3756033,19.2858550
2013/12/27,15:00:00,-33.3758933,19.2860167
2013/12/27,18:00:00,-33.3759483,19.2856517
2013/12/27,21:00:00,-33.3853283,19.2864033
2013/12/28,00:00:00,-33.3804667,19.2962450
2013/12/28,03:00:00,-33.3860800,19.3058100
2013/12/28,06:00:00,-33.3963600,19.3241550
2013/12/28,12:00:00,-33.3969400,19.3421883
2013/12/28,15:00:00,-33.3966017,19.3433133
2013/12/28,18:00:00,-33.3963800,19.3434117
2013/12/28,21:00:00,-33.4005550,19.3536983
2013/12/29,00:00:00,-33.4026850,19.3604917
2013/12/29,03:00:00,-33.4034200,19.3594400
2013/12/29,06:00:00,-33.4051633,19.3626750
2013/12/29,09:00:00,-33.4051450,19.3626733
2013/12/29,12:00:00,-33.4050967,19.3626583
2013/12/29,15:00:00,-33.4070433,19.3633500
2013/12/29,18:00:00,-33.4069833,19.3613633
2013/12/29,21:00:00,-33.3966633,19.3562300
2013/12/30,00:00:00,-33.3947917,19.3477700
2013/12/30,03:00:00,-33.3946967,19.3477700
2013/12/30,06:00:00,-33.3959333,19.3427733
2013/12/30,15:00:00,-33.3959133,19.3394300
2013/12/30,18:00:00,-33.3948917,19.3365667
2013/12/30,21:00:00,-33.3956833,19.3174567
2013/12/31,00:00:00,-33.3841417,19.2909150
2013/12/31,03:00:00,-33.4156467,19.2881850
2013/12/31,06:00:00,-33.4105233,19.2834467
2013/12/31,12:00:00,-33.4105867,19.2834433
2013/12/31,15:00:00,-33.4100950,19.2836383
2013/12/31,15:00:00,-33.4100950,19.2836383
2013/12/31,18:00:00,-33.4033100,19.2803550
2013/12/31,18:00:00,-33.4033100,19.2803550
2013/12/31,21:00:00,-33.3988750,19.2813583
2013/12/31,21:00:00,-33.3988750,19.2813583
2014/1/1,00:00:00,-33.3989517,19.2809200
2014/1/1,00:00:00,-33.3989517,19.2809200
2014/1/1,06:00:00,-33.4059000,19.2685983
2014/1/1,06:00:00,-33.4059000,19.2685983
2014/1/1,09:00:00,-33.3999950,19.2687750
2014/1/1,09:00:00,-33.3999950,19.2687750
2014/1/1,12:00:00,-33.4000550,19.2688167
2014/1/1,12:00:00,-33.4000550,19.2688167
2014/1/1,15:00:00,-33.4001367,19.2689433
2014/1/1,15:00:00,-33.4001367,19.2689433
2014/1/1,18:00:00,-33.3998250,19.2686917
2014/1/1,18:00:00,-33.3998250,19.2686917
2014/1/1,21:00:00,-33.4090750,19.2747333
2014/1/2,00:00:00,-33.4089617,19.2822600
2014/1/2,03:00:00,-33.3992767,19.2813050
2014/1/2,06:00:00,-33.3990733,19.2815500
2014/1/2,09:00:00,-33.3989867,19.2814767
2014/1/2,12:00:00,-33.3911333,19.2791317
2014/1/2,15:00:00,-33.3905717,19.2765700
2014/1/2,18:00:00,-33.3919350,19.2759817
2014/1/2,21:00:00,-33.4020617,19.2747717
2014/1/3,00:00:00,-33.4043167,19.2621900
2014/1/3,03:00:00,-33.3968667,19.2572967
2014/1/3,06:00:00,-33.3948483,19.2517217
2014/1/3,09:00:00,-33.3903283,19.2376400
2014/1/3,12:00:00,-33.3902783,19.2368967
2014/1/3,15:00:00,-33.3902050,19.2370433
2014/1/3,18:00:00,-33.3843567,19.2407017
2014/1/3,21:00:00,-33.3759933,19.2324467
2014/1/4,00:00:00,-33.3755033,19.2328383
2014/1/4,03:00:00,-33.3753717,19.2328200
2014/1/4,06:00:00,-33.3764117,19.2303167
2014/1/4,09:00:00,-33.3760017,19.2259100
2014/1/4,12:00:00,-33.3716483,19.2278183
2014/1/4,15:00:00,-33.3706433,19.2260600
2014/1/4,18:00:00,-33.3706567,19.2260500
2014/1/4,21:00:00,-33.3706450,19.2259333
2014/1/5,00:00:00,-33.3722700,19.2248833
2014/1/5,03:00:00,-33.3706550,19.2260450
2014/1/5,06:00:00,-33.3706417,19.2262683
2014/1/5,12:00:00,-33.3724983,19.2254183
2014/1/5,15:00:00,-33.3703617,19.2260450
2014/1/5,18:00:00,-33.3705967,19.2260817
2014/1/5,21:00:00,-33.3706917,19.2260550
2014/1/6,00:00:00,-33.3706133,19.2260800
2014/1/6,03:00:00,-33.3707150,19.2259917
2014/1/6,06:00:00,-33.3705867,19.2260717
2014/1/6,09:00:00,-33.3706283,19.2259717
2014/1/6,15:00:00,-33.3706133,19.2263067
2014/1/6,18:00:00,-33.3707167,19.2261050
2014/1/6,21:00:00,-33.3706317,19.2260917
2014/1/7,00:00:00,-33.3701200,19.2260367
2014/1/7,03:00:00,-33.3701933,19.2259183
2014/1/7,06:00:00,-33.3699067,19.2259150
2014/1/7,09:00:00,-33.3719200,19.2240500
2014/1/14,15:00:00,-33.3537900,19.1550733
2014/1/14,18:00:00,-33.3538550,19.1549450
2014/1/14,21:00:00,-33.3538583,19.1523017
2014/1/15,00:00:00,-33.3565983,19.1526000
2014/1/15,03:00:00,-33.3544283,19.1516667
2014/1/15,06:00:00,-33.3526283,19.1531967
2014/1/15,09:00:00,-33.3512733,19.1535083
2014/1/15,12:00:00,-33.3509267,19.1530433
2014/1/15,15:00:00,-33.3507983,19.1532383
2014/1/15,18:00:00,-33.3508267,19.1532050
2014/1/15,21:00:00,-33.3494883,19.1508017
2014/1/16,00:00:00,-33.3533067,19.1544217
2014/1/16,03:00:00,-33.3432650,19.1515017
2014/1/16,09:00:00,-33.3423633,19.1517050
2014/1/16,12:00:00,-33.3425933,19.1513033
2014/1/16,15:00:00,-33.3421917,19.1515183
2014/1/16,18:00:00,-33.3418250,19.1521467
2014/1/16,21:00:00,-33.3425467,19.1516367
2014/1/17,00:00:00,-33.3416717,19.1516033
2014/1/17,03:00:00,-33.3419150,19.1517167
2014/1/17,06:00:00,-33.3421150,19.1507517
2014/1/17,12:00:00,-33.3423133,19.1507333
2014/1/17,15:00:00,-33.3421933,19.1507550
2014/1/17,18:00:00,-33.3422717,19.1511417
2014/1/17,21:00:00,-33.3425283,19.1510983
2014/1/18,00:00:00,-33.3423883,19.1508183
2014/1/18,03:00:00,-33.3409350,19.1544783
2014/1/18,06:00:00,-33.3408833,19.1540667
2014/1/18,09:00:00,-33.3409417,19.1542050
2014/1/18,12:00:00,-33.3409383,19.1539100
2014/1/18,15:00:00,-33.3409433,19.1540833
2014/1/18,18:00:00,-33.3409850,19.1540567
2014/1/18,21:00:00,-33.3419833,19.1511867
2014/1/19,00:00:00,-33.3408933,19.1543067
2014/1/19,03:00:00,-33.3378400,19.1678500
2014/1/19,06:00:00,-33.3254317,19.1910367
2014/1/19,09:00:00,-33.3253567,19.1914150
2014/1/19,12:00:00,-33.3255833,19.1911217
2014/1/19,15:00:00,-33.3256100,19.1910917
2014/1/19,18:00:00,-33.3258050,19.1912483
2014/1/19,21:00:00,-33.3272083,19.1906983
2014/1/20,00:00:00,-33.3111233,19.2022150
2014/1/20,03:00:00,-33.3084817,19.2035017
2014/1/20,06:00:00,-33.3071833,19.2036800
2014/1/20,09:00:00,-33.3071917,19.2035850
2014/1/20,12:00:00,-33.3071450,19.2035783
2014/1/20,15:00:00,-33.3071317,19.2037017
2014/1/20,18:00:00,-33.3067083,19.2037817
2014/1/20,21:00:00,-33.3026067,19.2012367
2014/1/21,00:00:00,-33.2812517,19.1966967
2014/1/21,03:00:00,-33.2806483,19.1989100
2014/1/21,06:00:00,-33.2791867,19.1984533
2014/1/21,09:00:00,-33.2761433,19.2002583
2014/1/21,12:00:00,-33.2640617,19.2012783
2014/1/21,15:00:00,-33.2640800,19.2011600
2014/1/21,18:00:00,-33.2639283,19.2012467
2014/1/21,21:00:00,-33.2608217,19.2009300
2014/1/22,00:00:00,-33.2536467,19.2031300
2014/1/22,03:00:00,-33.2453350,19.2092433
2014/1/22,06:00:00,-33.2314217,19.2098067
2014/1/22,09:00:00,-33.2309150,19.2149833
2014/1/22,12:00:00,-33.2290917,19.2188133
2014/1/22,15:00:00,-33.2291950,19.2183800
2014/1/22,18:00:00,-33.2291417,19.2184450
2014/1/22,21:00:00,-33.2327217,19.2201767
2014/1/23,00:00:00,-33.2485283,19.2194083
2014/1/23,03:00:00,-33.2507917,19.2200717
2014/1/23,06:00:00,-33.2552600,19.2192883
2014/1/23,09:00:00,-33.2552933,19.2192417
2014/1/23,12:00:00,-33.2552383,19.2193300
2014/1/23,15:00:00,-33.2552550,19.2193450
2014/1/23,18:00:00,-33.2553583,19.2194817
2014/1/23,21:00:00,-33.2589033,19.2216083
2014/1/24,00:00:00,-33.2789817,19.2232050
2014/1/24,03:00:00,-33.2926067,19.2276017
2014/1/24,06:00:00,-33.2928683,19.2272683
2014/1/24,09:00:00,-33.2929400,19.2272533
2014/1/24,12:00:00,-33.2929767,19.2273017
2014/1/24,15:00:00,-33.2970867,19.2292333
2014/1/24,18:00:00,-33.2983467,19.2386017
2014/1/24,21:00:00,-33.2963267,19.2588283
2014/1/25,00:00:00,-33.2845717,19.2676867
2014/1/25,03:00:00,-33.2724300,19.2793600
2014/1/25,06:00:00,-33.2694450,19.2851983
2014/1/25,12:00:00,-33.2696667,19.2854100
2014/1/25,15:00:00,-33.2697600,19.2853233
2014/1/25,18:00:00,-33.2746850,19.2859783
2014/1/25,21:00:00,-33.2774383,19.3063367
2014/1/26,00:00:00,-33.2941850,19.2933500
2014/1/26,03:00:00,-33.2721600,19.3024200
2014/1/26,12:00:00,-33.2474417,19.3158300
2014/1/26,15:00:00,-33.2474767,19.3158833
2014/1/26,18:00:00,-33.2455317,19.3174967
2014/1/26,21:00:00,-33.2432933,19.3246200
2014/1/27,00:00:00,-33.2259633,19.3344400
2014/1/27,03:00:00,-33.2265833,19.3412383
2014/1/27,06:00:00,-33.2266533,19.3409150
2014/1/27,09:00:00,-33.2266667,19.3410767
2014/1/27,12:00:00,-33.2265283,19.3410567
2014/1/27,15:00:00,-33.2267150,19.3412933
2014/1/27,21:00:00,-33.2163533,19.3413467
2014/1/28,00:00:00,-33.1858900,19.3593317
2014/1/28,03:00:00,-33.1628400,19.3754600
2014/1/28,06:00:00,-33.1605000,19.3794767
2014/1/28,09:00:00,-33.1569300,19.3739517
2014/1/28,12:00:00,-33.1557700,19.3732133
2014/1/28,15:00:00,-33.1540933,19.3725267
2014/1/28,18:00:00,-33.1532067,19.3714783
2014/1/28,21:00:00,-33.1580850,19.3782817
2014/1/29,00:00:00,-33.1554883,19.3788417
2014/1/29,03:00:00,-33.1498950,19.3730083
2014/1/29,06:00:00,-33.1524183,19.3688933
2014/1/29,09:00:00,-33.1524300,19.3692733
2014/1/29,12:00:00,-33.1523433,19.3692783
2014/1/29,15:00:00,-33.1532167,19.3707300
2014/1/29,18:00:00,-33.1562350,19.3762917
2014/1/29,21:00:00,-33.1698150,19.3860333
2014/1/30,00:00:00,-33.1774283,19.4050817
2014/1/30,03:00:00,-33.1800350,19.4052217
2014/1/30,06:00:00,-33.1869600,19.4032700
2014/1/30,09:00:00,-33.1840700,19.3959067
2014/1/30,12:00:00,-33.1839500,19.3958133
2014/1/30,18:00:00,-33.1817883,19.3975083
2014/1/30,21:00:00,-33.1752417,19.4103000
2014/1/31,00:00:00,-33.1829883,19.4174083
2014/1/31,03:00:00,-33.1924117,19.4217367
2014/1/31,06:00:00,-33.1904133,19.4213700
2014/1/31,09:00:00,-33.1906333,19.4214400
2014/1/31,12:00:00,-33.1905533,19.4214317
2014/1/31,15:00:00,-33.1906283,19.4214000
2014/1/31,18:00:00,-33.1906067,19.4214100
2014/1/31,21:00:00,-33.1900233,19.4268150
2014/2/1,00:00:00,-33.1910217,19.4254967
2014/2/1,03:00:00,-33.1998500,19.4293333
2014/2/1,06:00:00,-33.1998767,19.4291100
2014/2/1,09:00:00,-33.2000517,19.4295333
2014/2/1,12:00:00,-33.2005800,19.4288767
2014/2/1,15:00:00,-33.2002183,19.4294500
2014/2/1,18:00:00,-33.2019183,19.4314667
2014/2/1,21:00:00,-33.2090250,19.4230367
2014/2/2,00:00:00,-33.2227967,19.4051983
2014/2/2,03:00:00,-33.2233600,19.4018983
2014/2/2,06:00:00,-33.2228400,19.4018900
2014/2/2,09:00:00,-33.2229817,19.4013783
2014/2/2,12:00:00,-33.2229433,19.4013950
2014/2/2,15:00:00,-33.2229333,19.4015583
2014/2/2,18:00:00,-33.2228683,19.4016833
2014/2/2,21:00:00,-33.2248783,19.4013267
2014/2/3,00:00:00,-33.2229100,19.4019567
2014/2/3,03:00:00,-33.2229083,19.4019500
2014/2/3,06:00:00,-33.2227283,19.4016533
2014/2/3,09:00:00,-33.2184133,19.4023133
2014/2/3,12:00:00,-33.2184250,19.4022067
2014/2/3,15:00:00,-33.2208767,19.4022950
2014/2/3,18:00:00,-33.2229067,19.4020333
2014/2/3,21:00:00,-33.2226400,19.4016033
2014/2/4,00:00:00,-33.2226183,19.4015550
2014/2/4,03:00:00,-33.2227667,19.4018250
2014/2/4,06:00:00,-33.2227683,19.4016317
2014/2/4,09:00:00,-33.2197000,19.4016683
2014/2/4,12:00:00,-33.2196550,19.4012750
2014/2/4,15:00:00,-33.2196850,19.4013700
2014/2/4,18:00:00,-33.2220767,19.4008983
2014/2/4,21:00:00,-33.2260817,19.3972250
2014/2/5,00:00:00,-33.2257050,19.3971117
2014/2/5,03:00:00,-33.2205817,19.4072183
2014/2/5,06:00:00,-33.2150567,19.4251850
2014/2/5,09:00:00,-33.2237117,19.4315967
2014/2/5,12:00:00,-33.2236483,19.4315933
2014/2/5,15:00:00,-33.2237917,19.4314167
2014/2/5,21:00:00,-33.2244400,19.4375267
2014/2/6,00:00:00,-33.2245283,19.4375400
2014/2/6,03:00:00,-33.2247467,19.4376167
2014/2/6,06:00:00,-33.2257717,19.4349633
2014/2/6,15:00:00,-33.2257700,19.4350417
2014/2/6,18:00:00,-33.2255500,19.4350433
2014/2/6,21:00:00,-33.2248667,19.4365583
2014/2/7,00:00:00,-33.2146667,19.4401567
2014/2/7,03:00:00,-33.2087850,19.4654967
2014/2/7,06:00:00,-33.2137650,19.4807917
2014/2/7,09:00:00,-33.2138200,19.4824983
2014/2/7,12:00:00,-33.2137450,19.4826583
2014/2/7,15:00:00,-33.2137883,19.4825150
2014/2/7,18:00:00,-33.2148617,19.4830083
2014/2/7,21:00:00,-33.2245900,19.5046583
2014/2/8,00:00:00,-33.2280050,19.5066767
2014/2/8,03:00:00,-33.2433750,19.4884117
2014/2/8,06:00:00,-33.2491567,19.4879433
2014/2/8,09:00:00,-33.2492233,19.4881400
2014/2/8,12:00:00,-33.2485933,19.4877667
2014/2/8,15:00:00,-33.2486667,19.4876367
2014/2/8,18:00:00,-33.2503167,19.4838450
2014/2/8,21:00:00,-33.2677367,19.4810017
2014/2/9,00:00:00,-33.2728000,19.5020867
2014/2/9,03:00:00,-33.2632850,19.5087067
2014/2/9,06:00:00,-33.2580800,19.5057217
2014/2/9,09:00:00,-33.2661650,19.5064000
2014/2/9,12:00:00,-33.2661767,19.5062600
2014/2/9,15:00:00,-33.2661883,19.5059100
2014/2/9,18:00:00,-33.2653133,19.5070267
2014/2/9,21:00:00,-33.2618767,19.5077617
2014/2/10,00:00:00,-33.2636917,19.4854350
2014/2/10,03:00:00,-33.2506817,19.4641567
2014/2/10,06:00:00,-33.2523183,19.4658550
2014/2/10,09:00:00,-33.2541567,19.4677283
2014/2/10,12:00:00,-33.2543050,19.4679100
2014/2/10,15:00:00,-33.2531217,19.4650750
2014/2/10,18:00:00,-33.2532817,19.4652533
2014/2/10,21:00:00,-33.2525800,19.4653883
2014/2/11,00:00:00,-33.2525750,19.4653983
2014/2/11,03:00:00,-33.2524217,19.4653367
2014/2/11,06:00:00,-33.2524900,19.4653100
2014/2/11,09:00:00,-33.2531200,19.4652700
2014/2/11,12:00:00,-33.2530983,19.4650600
2014/2/11,15:00:00,-33.2531567,19.4650667
2014/2/11,18:00:00,-33.2524350,19.4653250
2014/2/11,21:00:00,-33.2558233,19.4657167
2014/2/12,00:00:00,-33.2529017,19.4632767
2014/2/12,03:00:00,-33.2524267,19.4652983
2014/2/12,06:00:00,-33.2525633,19.4653700
2014/2/12,09:00:00,-33.2530750,19.4651383
2014/2/12,12:00:00,-33.2530433,19.4651033
2014/2/12,15:00:00,-33.2531817,19.4652400
2014/2/12,18:00:00,-33.2525417,19.4652883
2014/2/12,21:00:00,-33.2525267,19.4652933
2014/2/13,00:00:00,-33.2525883,19.4653033
2014/2/13,03:00:00,-33.2526400,19.4654483
2014/2/13,06:00:00,-33.2525533,19.4653683
2014/2/13,09:00:00,-33.2530067,19.4657233
2014/2/13,12:00:00,-33.2530250,19.4659050
2014/2/13,15:00:00,-33.2530600,19.4659133
2014/2/13,18:00:00,-33.2530167,19.4657267
2014/2/14,00:00:00,-33.2529700,19.4658400
2014/2/14,03:00:00,-33.2529767,19.4660167
2014/2/14,06:00:00,-33.2529517,19.4658400
2014/2/14,09:00:00,-33.2586100,19.4725050
2014/2/14,18:00:00,-33.2618533,19.4736533
2014/2/14,21:00:00,-33.2565533,19.4750367
2014/2/15,00:00:00,-33.2564967,19.4757133
2014/2/15,03:00:00,-33.2595050,19.4784317
2014/2/15,06:00:00,-33.2705950,19.4954733
2014/2/15,09:00:00,-33.2716633,19.4952883
2014/2/15,12:00:00,-33.2716717,19.4952917
2014/2/15,15:00:00,-33.2715300,19.4953033
2014/2/15,18:00:00,-33.2715817,19.4953183
2014/2/15,21:00:00,-33.2735883,19.4985100
2014/2/16,00:00:00,-33.2758583,19.4971917
2014/2/16,03:00:00,-33.2828183,19.5013700
2014/2/16,06:00:00,-33.2903483,19.4895967
2014/2/16,09:00:00,-33.2870683,19.4917267
2014/2/16,12:00:00,-33.2870300,19.4917967
2014/2/16,15:00:00,-33.2869833,19.4917933
2014/2/16,18:00:00,-33.2869867,19.4918233
2014/2/16,21:00:00,-33.2987050,19.4972383
2014/2/17,00:00:00,-33.3039650,19.5017417
2014/2/17,03:00:00,-33.3059867,19.4953067
2014/2/17,06:00:00,-33.3038683,19.5018000
2014/2/17,09:00:00,-33.3039317,19.5019967
2014/2/17,12:00:00,-33.3038717,19.5018750
2014/2/17,15:00:00,-33.3038917,19.5019533
2014/2/17,18:00:00,-33.3040950,19.5020450
2014/2/17,21:00:00,-33.3049583,19.5030133
2014/2/18,00:00:00,-33.2999750,19.4970383
2014/2/18,03:00:00,-33.3039950,19.5020600
2014/2/18,09:00:00,-33.3039367,19.5016150
2014/2/18,12:00:00,-33.3039783,19.5017167
2014/2/18,15:00:00,-33.3039100,19.5017200
2014/2/18,18:00:00,-33.3038917,19.5016750
2014/2/18,21:00:00,-33.3038167,19.5014550
2014/2/19,00:00:00,-33.3038450,19.5013233
2014/2/19,06:00:00,-33.3038983,19.5016217
2014/2/19,09:00:00,-33.3038767,19.5015517
2014/2/19,12:00:00,-33.3039633,19.5017067
