LMT Date,LMT Time,Latitude,Longitude,Elevation,,,
2013/7/22,18:00:00,-34.0738300,19.3057583,373,,,
2013/7/22,21:00:00,-34.0781400,19.3322567,387,,,
2013/7/23,00:00:00,-34.0785850,19.3315717,340,,,
2013/7/23,03:00:00,-34.0785433,19.3315017,353,,,
2013/7/23,06:00:00,-34.0785500,19.3315567,363,,,
2013/7/23,09:00:00,-34.0787017,19.3314867,347,,,
2013/7/23,12:00:00,-34.0785633,19.3313867,347,,,
2013/7/23,15:00:00,-34.0785783,19.3314833,349,,,
2013/7/23,18:00:00,-34.0786600,19.3317033,385,,,
2013/7/23,21:00:00,-34.0785850,19.3314483,366,,,
2013/7/24,00:00:00,-34.0785133,19.3314267,348,,,
2013/7/24,03:00:00,-34.0784917,19.3315500,349,,,
2013/7/24,06:00:00,-34.0785000,19.3315417,358,,,
2013/7/24,09:00:00,-34.0781867,19.3308533,368,,,
2013/7/24,12:00:00,-34.0781600,19.3309850,390,,,
2013/7/24,15:00:00,-34.0786583,19.3315100,332,,,
2013/7/24,18:00:00,-34.0785950,19.3315633,344,,,
2013/7/24,21:00:00,-34.0784517,19.3315967,353,,,
2013/7/25,00:00:00,-34.0785417,19.3314567,344,,,
2013/7/25,03:00:00,-34.0616633,19.3350633,775,,,
2013/7/25,06:00:00,-34.0500000,19.3600817,444,,,
2013/7/25,09:00:00,-34.0474933,19.3595833,347,,,
2013/7/25,12:00:00,-34.0465950,19.3574617,355,,,
2013/7/25,15:00:00,-34.0466417,19.3574417,358,,,
2013/7/25,18:00:00,-34.0447517,19.3520817,453,,,
2013/7/25,21:00:00,-34.0849300,19.3073517,416,,,
2013/7/26,00:00:00,-34.1136133,19.2868833,347,,,
2013/7/26,03:00:00,-34.1167100,19.2775333,302,,,
2013/7/26,06:00:00,-34.1137283,19.2832217,351,,,
2013/7/26,09:00:00,-34.1116517,19.2761033,462,,,
2013/7/26,12:00:00,-34.1116367,19.2760917,461,,,
2013/7/26,15:00:00,-34.1117033,19.2761767,469,,,
2013/7/26,18:00:00,-34.1188467,19.2656600,296,,,
2013/7/26,21:00:00,-34.1327450,19.2159417,281,,,
2013/7/27,00:00:00,-34.1323350,19.2141500,249,,,
2013/7/27,03:00:00,-34.1324300,19.2142250,258,,,
2013/7/27,06:00:00,-34.1323733,19.2141883,257,,,
2013/7/27,09:00:00,-34.1331333,19.2109050,311,,,
2013/7/27,12:00:00,-34.1331850,19.2108917,313,,,
2013/7/27,15:00:00,-34.1323783,19.2140633,233,,,
2013/7/27,18:00:00,-34.1266183,19.2059267,403,,,
2013/7/27,21:00:00,-34.1323317,19.2141600,257,,,
2013/7/28,09:00:00,-34.1272900,19.1827367,,,,
2013/7/28,12:00:00,-34.1326817,19.1835267,480,,,
2013/7/28,15:00:00,-34.1319017,19.1834633,506,,,
2013/7/28,18:00:00,-34.1458450,19.1629267,719,,,
2013/7/28,21:00:00,-34.1932400,19.1503700,364,,,
2013/7/29,00:00:00,-34.2271967,19.1468717,543,,,
2013/7/29,03:00:00,-34.2515467,19.1682750,180,,,
2013/7/29,06:00:00,-34.2629267,19.1461867,278,,,
2013/7/29,12:00:00,-34.2596700,19.1401783,,,,
2013/7/29,15:00:00,-34.2581667,19.1403000,367,,,
2013/7/29,18:00:00,-34.2491683,19.1303333,413,,,
2013/7/29,21:00:00,-34.2457717,19.1413800,473,,,
2013/7/30,00:00:00,-34.2163133,19.1080767,370,,,
2013/7/30,03:00:00,-34.2168183,19.1363483,407,,,
2013/7/30,06:00:00,-34.2167750,19.1364133,456,,,
2013/7/30,09:00:00,-34.2170733,19.1437800,474,,,
2013/7/30,12:00:00,-34.2162350,19.1443017,469,,,
2013/7/30,15:00:00,-34.2163200,19.1476750,507,,,
2013/7/30,18:00:00,-34.2165350,19.1471233,466,,,
2013/7/30,21:00:00,-34.2167667,19.1364167,413,,,
2013/7/31,00:00:00,-34.2167367,19.1363600,404,,,
2013/7/31,03:00:00,-34.2167817,19.1364283,401,,,
2013/7/31,06:00:00,-34.2168183,19.1363867,389,,,
2013/7/31,09:00:00,-34.2170950,19.1438083,475,,,
2013/7/31,12:00:00,-34.2174133,19.1441933,479,,,
2013/7/31,15:00:00,-34.2172800,19.1438350,458,,,
2013/7/31,18:00:00,-34.2166700,19.1440850,476,,,
2013/7/31,21:00:00,-34.2165833,19.1407133,408,,,
2013/8/1,00:00:00,-34.2167350,19.1404500,386,,,
2013/8/1,03:00:00,-34.2166067,19.1478900,466,,,
2013/8/1,06:00:00,-34.2080550,19.1860833,240,,,
2013/8/1,12:00:00,-34.2030167,19.1899250,357,,,
2013/8/1,15:00:00,-34.2027867,19.1900700,404,,,
2013/8/1,18:00:00,-34.2026533,19.1905467,404,,,
2013/8/1,21:00:00,-34.1703583,19.1718033,624,,,
2013/8/2,00:00:00,-34.1546533,19.1204733,555,,,
2013/8/2,03:00:00,-34.1314533,19.0821500,478,,,
2013/8/2,06:00:00,-34.1192967,19.0618467,455,,,
2013/8/2,09:00:00,-34.1099133,19.0577767,412,,,
2013/8/2,12:00:00,-34.1099867,19.0577033,418,,,
2013/8/2,15:00:00,-34.1099750,19.0576850,428,,,
2013/8/2,18:00:00,-34.1078900,19.0564767,493,,,
2013/8/2,21:00:00,-34.0862767,19.0114500,710,,,
2013/8/3,00:00:00,-34.0798983,18.9962067,893,,,
2013/8/3,03:00:00,-34.0794400,18.9966583,895,,,
2013/8/3,06:00:00,-34.0807050,18.9975133,849,,,
2013/8/3,09:00:00,-34.0800700,18.9962800,902,,,
2013/8/3,12:00:00,-34.0799933,18.9964683,886,,,
2013/8/3,15:00:00,-34.0800750,18.9963033,902,,,
2013/8/3,18:00:00,-34.0800717,18.9963633,899,,,
2013/8/3,21:00:00,-34.0800067,18.9964400,894,,,
2013/8/4,00:00:00,-34.0801683,18.9962317,904,,,
2013/8/4,03:00:00,-34.0800867,18.9964000,882,,,
2013/8/4,06:00:00,-34.0801400,18.9962200,886,,,
2013/8/4,09:00:00,-34.0800900,18.9963650,890,,,
2013/8/4,12:00:00,-34.0808650,18.9970583,821,,,
2013/8/4,15:00:00,-34.0809250,18.9970067,813,,,
2013/8/4,18:00:00,-34.0812933,18.9957283,762,,,
2013/8/5,00:00:00,-34.0821633,18.9958667,730,,,
2013/8/5,03:00:00,-34.0809817,18.9970083,809,,,
2013/8/5,06:00:00,-34.0809767,18.9969717,824,,,
2013/8/5,09:00:00,-34.0808017,18.9970033,860,,,
2013/8/5,12:00:00,-34.0809183,18.9970967,818,,,
2013/8/5,15:00:00,-34.0809533,18.9970250,826,,,
2013/8/5,18:00:00,-34.0809167,18.9969667,825,,,
2013/8/5,21:00:00,-34.0774883,18.9990567,973,,,
2013/8/6,00:00:00,-34.0750000,18.9964200,1027,,,
2013/8/6,03:00:00,-34.0752100,18.9962300,1041,,,
2013/8/6,06:00:00,-34.0802350,18.9966017,877,,,
2013/8/6,09:00:00,-34.0809533,18.9970183,821,,,
2013/8/7,15:00:00,-34.0815783,18.9694150,,,,
2013/8/8,09:00:00,-34.0906250,18.9694183,,,,
2013/8/8,12:00:00,-34.0783433,18.9821867,1053,,,
2013/8/8,15:00:00,-34.0725683,18.9986967,1099,,,
2013/8/8,18:00:00,-34.0724967,18.9986367,1092,,,
2013/8/8,21:00:00,-34.0920850,19.0372500,664,,,
2013/8/9,00:00:00,-34.1080517,19.0596583,494,,,
2013/8/9,03:00:00,-34.1081050,19.0595950,496,,,
2013/8/9,06:00:00,-34.1081267,19.0597083,501,,,
2013/8/9,09:00:00,-34.1165733,19.0812367,951,,,
2013/8/9,12:00:00,-34.1273783,19.0863350,694,,,
2013/8/9,15:00:00,-34.1276750,19.0864150,682,,,
2013/8/9,18:00:00,-34.1274500,19.0864533,701,,,
2013/8/9,21:00:00,-34.1088633,19.0581033,447,,,
2013/8/10,00:00:00,-34.1088633,19.0581900,442,,,
2013/8/10,03:00:00,-34.1089283,19.0581717,429,,,
2013/8/10,06:00:00,-34.1128167,19.0706917,731,,,
2013/8/10,09:00:00,-34.1231500,19.0881867,980,,,
2013/8/10,18:00:00,-34.1245750,19.0880917,855,,,
2013/8/10,21:00:00,-34.1167183,19.1403383,724,,,
2013/8/11,00:00:00,-34.1321000,19.1836250,509,,,
2013/8/11,03:00:00,-34.1421533,19.1977650,331,,,
2013/8/11,06:00:00,-34.1812650,19.1963217,442,,,
2013/8/11,09:00:00,-34.1849683,19.1968800,506,,,
2013/8/11,12:00:00,-34.1850100,19.1969300,482,,,
2013/8/11,15:00:00,-34.1849350,19.1968967,491,,,
2013/8/11,18:00:00,-34.1857550,19.1997383,471,,,
2013/8/11,21:00:00,-34.2047583,19.2093267,155,,,
2013/8/12,00:00:00,-34.2063383,19.1851550,279,,,
2013/8/12,03:00:00,-34.1888283,19.1490417,401,,,
2013/8/12,06:00:00,-34.1532250,19.1152233,497,,,
2013/8/12,09:00:00,-34.1439300,19.1206233,643,,,
2013/8/12,12:00:00,-34.1440500,19.1206167,614,,,
2013/8/12,15:00:00,-34.1440167,19.1206117,653,,,
2013/8/12,21:00:00,-34.1290150,19.1450250,733,,,
2013/8/13,00:00:00,-34.1332650,19.1654683,653,,,
2013/8/13,03:00:00,-34.1321583,19.2069567,375,,,
2013/8/13,06:00:00,-34.1320467,19.2009183,443,,,
2013/8/13,09:00:00,-34.1319300,19.2009067,465,,,
2013/8/13,12:00:00,-34.1317450,19.1994867,456,,,
2013/8/13,15:00:00,-34.1316083,19.1996667,467,,,
2013/8/13,18:00:00,-34.1320900,19.2002000,459,,,
2013/8/13,21:00:00,-34.1321217,19.2002350,456,,,
2013/8/14,00:00:00,-34.1327483,19.1869600,504,,,
2013/8/14,03:00:00,-34.1308433,19.1851083,522,,,
2013/8/14,09:00:00,-34.1309950,19.1850267,500,,,
2013/8/14,12:00:00,-34.1303300,19.1852450,473,,,
2013/8/14,15:00:00,-34.1270617,19.1877083,418,,,
2013/8/14,18:00:00,-34.1310817,19.1981583,473,,,
2013/8/14,21:00:00,-34.1321583,19.2007600,446,,,
2013/8/15,00:00:00,-34.1321300,19.2006817,439,,,
2013/8/15,03:00:00,-34.1321133,19.2011500,429,,,
2013/8/15,06:00:00,-34.1317217,19.1988067,461,,,
2013/8/15,09:00:00,-34.1317400,19.1976950,479,,,
2013/8/15,12:00:00,-34.1317567,19.1977000,474,,,
2013/8/15,15:00:00,-34.1314267,19.1980817,478,,,
2013/8/15,18:00:00,-34.1314400,19.1979800,485,,,
2013/8/15,21:00:00,-34.1320650,19.1837000,507,,,
2013/8/16,00:00:00,-34.1319900,19.1837400,509,,,
2013/8/16,03:00:00,-34.1320483,19.1836800,485,,,
2013/8/16,06:00:00,-34.1320433,19.1837117,503,,,
2013/8/16,09:00:00,-34.1319750,19.1835383,512,,,
2013/8/16,12:00:00,-34.1291500,19.1805367,495,,,
2013/8/16,15:00:00,-34.1295000,19.1798400,497,,,
2013/8/16,18:00:00,-34.1302083,19.1466833,729,,,
2013/8/16,21:00:00,-34.1166100,19.1451650,659,,,
2013/8/17,00:00:00,-34.1165450,19.1452900,690,,,
2013/8/17,03:00:00,-34.1060200,19.1192033,647,,,
2013/8/17,06:00:00,-34.1271700,19.0868767,710,,,
2013/8/17,15:00:00,-34.1271517,19.0868367,731,,,
2013/8/17,21:00:00,-34.1470767,19.0865667,371,,,
2013/8/18,00:00:00,-34.1598000,19.1197733,406,,,
2013/8/18,03:00:00,-34.1546817,19.1657550,799,,,
2013/8/18,06:00:00,-34.1320500,19.2009417,445,,,
2013/8/18,09:00:00,-34.1322500,19.1886450,486,,,
2013/8/18,12:00:00,-34.1303667,19.1856067,472,,,
2013/8/18,18:00:00,-34.1305283,19.1854800,481,,,
2013/8/18,21:00:00,-34.1313900,19.1839767,491,,,
2013/8/19,00:00:00,-34.1290617,19.1799617,497,,,
2013/8/19,03:00:00,-34.1290967,19.1799433,489,,,
2013/8/19,06:00:00,-34.1288183,19.1449900,729,,,
2013/8/19,09:00:00,-34.1316850,19.1397167,840,,,
2013/8/19,12:00:00,-34.1316883,19.1397667,827,,,
2013/8/19,15:00:00,-34.1317033,19.1396600,831,,,
2013/8/19,18:00:00,-34.1328717,19.1312133,1061,,,
2013/8/19,21:00:00,-34.1790800,19.1534050,555,,,
2013/8/20,00:00:00,-34.1948850,19.1648167,551,,,
2013/8/20,03:00:00,-34.2166567,19.1477117,449,,,
2013/8/20,06:00:00,-34.2492450,19.1308300,408,,,
2013/8/20,09:00:00,-34.2487483,19.1291083,386,,,
2013/8/20,12:00:00,-34.2489917,19.1290717,369,,,
2013/8/20,15:00:00,-34.2489533,19.1291983,358,,,
2013/8/20,18:00:00,-34.2499017,19.1273300,396,,,
2013/8/20,21:00:00,-34.2448150,19.1566233,378,,,
2013/8/21,00:00:00,-34.2455433,19.1627767,269,,,
2013/8/21,03:00:00,-34.2454633,19.1626700,271,,,
2013/8/21,06:00:00,-34.2455117,19.1626983,263,,,
2013/8/21,09:00:00,-34.2455733,19.1628200,269,,,
2013/8/21,12:00:00,-34.2455383,19.1627600,259,,,
2013/8/21,15:00:00,-34.2455750,19.1627917,261,,,
2013/8/21,18:00:00,-34.2455250,19.1627700,273,,,
2013/8/21,21:00:00,-34.2455883,19.1628067,265,,,
2013/8/22,00:00:00,-34.2454567,19.1628350,268,,,
2013/8/22,03:00:00,-34.2455450,19.1631333,235,,,
2013/8/22,06:00:00,-34.2388550,19.1762850,206,,,
2013/8/22,09:00:00,-34.2387783,19.1761883,208,,,
2013/8/22,12:00:00,-34.2387617,19.1757717,201,,,
2013/8/22,15:00:00,-34.2386533,19.1758900,209,,,
2013/8/22,18:00:00,-34.2367050,19.1641750,496,,,
2013/8/23,00:00:00,-34.1887100,19.2002267,462,,,
2013/8/23,03:00:00,-34.1556233,19.1971000,369,,,
2013/8/23,06:00:00,-34.1327250,19.2023550,421,,,
2013/8/23,09:00:00,-34.1320867,19.1991383,479,,,
2013/8/23,12:00:00,-34.1321750,19.2007350,453,,,
2013/8/23,15:00:00,-34.1286133,19.1929533,484,,,
2013/8/23,18:00:00,-34.1306283,19.1965117,478,,,
2013/8/23,21:00:00,-34.1321083,19.1836833,501,,,
2013/8/24,00:00:00,-34.1314817,19.1821050,513,,,
2013/8/24,03:00:00,-34.1315050,19.1820900,508,,,
2013/8/24,06:00:00,-34.1288567,19.1450600,722,,,
2013/8/24,09:00:00,-34.1289433,19.1451433,749,,,
2013/8/24,12:00:00,-34.1289300,19.1451850,741,,,
2013/8/24,15:00:00,-34.1322433,19.1409800,824,,,
2013/8/24,18:00:00,-34.1321850,19.1411283,821,,,
2013/8/24,21:00:00,-34.1291583,19.1455067,735,,,
2013/8/25,00:00:00,-34.1291350,19.1454000,743,,,
2013/8/25,03:00:00,-34.1291700,19.1455233,732,,,
2013/8/25,06:00:00,-34.1292033,19.1455000,739,,,
2013/8/25,09:00:00,-34.1289267,19.1453533,742,,,
2013/8/25,12:00:00,-34.1287567,19.1453000,738,,,
2013/8/25,15:00:00,-34.1287433,19.1453067,741,,,
2013/8/25,18:00:00,-34.1325933,19.1327783,1014,,,
2013/8/25,21:00:00,-34.1438683,19.1279150,873,,,
2013/8/26,00:00:00,-34.1456200,19.1198317,571,,,
2013/8/26,06:00:00,-34.1457383,19.1182333,660,,,
2013/8/26,09:00:00,-34.1455250,19.1180300,674,,,
2013/8/26,12:00:00,-34.1455500,19.1179900,671,,,
2013/8/26,15:00:00,-34.1455417,19.1179867,668,,,
2013/8/26,18:00:00,-34.1472167,19.1179000,645,,,
2013/8/26,21:00:00,-34.1522400,19.1159300,540,,,
2013/8/27,00:00:00,-34.1522483,19.1159683,550,,,
2013/8/27,03:00:00,-34.1529633,19.1161150,512,,,
2013/8/27,06:00:00,-34.1529733,19.1162183,501,,,
2013/8/27,09:00:00,-34.1524383,19.1182500,452,,,
2013/8/27,12:00:00,-34.1530817,19.1171400,502,,,
2013/8/27,15:00:00,-34.1530100,19.1168150,516,,,
2013/8/27,18:00:00,-34.1531383,19.1169283,521,,,
2013/8/27,21:00:00,-34.1532233,19.1164333,502,,,
2013/8/28,00:00:00,-34.1532617,19.1165017,508,,,
2013/8/28,03:00:00,-34.1532217,19.1165100,508,,,
2013/8/28,06:00:00,-34.1532067,19.1164950,510,,,
2013/8/28,09:00:00,-34.1532633,19.1166217,509,,,
2013/8/28,12:00:00,-34.1532400,19.1166733,508,,,
2013/8/28,15:00:00,-34.1531367,19.1168183,508,,,
2013/8/28,18:00:00,-34.1532583,19.1165183,496,,,
2013/8/28,21:00:00,-34.1549267,19.1257133,653,,,
2013/8/29,00:00:00,-34.1556433,19.2099467,345,,,
2013/8/29,03:00:00,-34.1322817,19.2238767,268,,,
2013/8/29,06:00:00,-34.1323717,19.2241283,254,,,
2013/8/29,09:00:00,-34.1320900,19.2274200,210,,,
2013/8/29,12:00:00,-34.1315217,19.2269650,121,,,
2013/8/29,15:00:00,-34.1324483,19.2241533,270,,,
2013/8/29,18:00:00,-34.1323800,19.2240950,263,,,
2013/8/30,00:00:00,-34.1324183,19.2241383,263,,,
2013/8/30,03:00:00,-34.1324133,19.2239567,271,,,
2013/8/30,06:00:00,-34.1323933,19.2241350,252,,,
2013/8/30,09:00:00,-34.1318767,19.2278267,231,,,
2013/8/30,12:00:00,-34.1319100,19.2277833,228,,,
2013/8/30,15:00:00,-34.1319567,19.2278583,249,,,
2013/8/30,18:00:00,-34.1309550,19.2282367,232,,,
2013/8/30,21:00:00,-34.1244917,19.2542867,317,,,
2013/8/31,00:00:00,-34.1299217,19.2710217,323,,,
2013/8/31,03:00:00,-34.1298933,19.2709733,328,,,
2013/8/31,06:00:00,-34.1203433,19.2631250,298,,,
2013/8/31,09:00:00,-34.1203167,19.2630900,276,,,
2013/8/31,12:00:00,-34.1204617,19.2631717,306,,,
2013/8/31,15:00:00,-34.1204067,19.2630783,267,,,
2013/8/31,21:00:00,-34.1299867,19.2718300,336,,,
2013/9/1,00:00:00,-34.1292400,19.2734950,376,,,
2013/9/1,03:00:00,-34.1282467,19.2720450,361,,,
2013/9/1,06:00:00,-34.1209483,19.2647717,265,,,
2013/9/1,09:00:00,-34.1210483,19.2648700,306,,,
2013/9/1,12:00:00,-34.1208917,19.2647383,276,,,
2013/9/1,15:00:00,-34.1209033,19.2647667,285,,,
2013/9/1,18:00:00,-34.1170000,19.2759117,320,,,
2013/9/1,21:00:00,-34.0920867,19.2932400,288,,,
2013/9/2,00:00:00,-34.1120167,19.2524617,438,,,
2013/9/2,03:00:00,-34.1279417,19.2204250,307,,,
2013/9/2,06:00:00,-34.1321317,19.1836517,508,,,
2013/9/2,09:00:00,-34.1321217,19.1837250,517,,,
2013/9/2,12:00:00,-34.1341017,19.1808967,,,,
2013/9/2,15:00:00,-34.1321517,19.1836433,513,,,
2013/9/2,18:00:00,-34.1301683,19.1780883,523,,,
2013/9/2,21:00:00,-34.1216617,19.1268317,856,,,
2013/9/3,00:00:00,-34.1099417,19.0631817,550,,,
2013/9/3,06:00:00,-34.0944767,19.0273450,487,,,
2013/9/3,09:00:00,-34.0933250,19.0084700,599,,,
2013/9/3,12:00:00,-34.0875233,18.9886817,1098,,,
2013/9/3,15:00:00,-34.0794233,18.9716750,1149,,,
2013/9/3,18:00:00,-34.0874600,18.9652117,632,,,
2013/9/4,00:00:00,-34.0855150,18.9911400,977,,,
2013/9/4,03:00:00,-34.0788883,18.9969867,857,,,
2013/9/4,06:00:00,-34.0789217,18.9973517,902,,,
2013/9/4,09:00:00,-34.0660667,19.0113567,1085,,,
2013/9/4,12:00:00,-34.0660950,19.0113383,1088,,,
2013/9/4,18:00:00,-34.0810200,19.0216850,727,,,
2013/9/4,21:00:00,-34.1061967,19.0497600,483,,,
2013/9/5,00:00:00,-34.1251650,19.0709183,500,,,
2013/9/5,03:00:00,-34.1525233,19.1047283,414,,,
2013/9/5,06:00:00,-34.1529850,19.1165183,510,,,
2013/9/5,09:00:00,-34.1527067,19.1160233,536,,,
2013/9/5,12:00:00,-34.1526433,19.1157650,540,,,
2013/9/5,15:00:00,-34.1525250,19.1158033,538,,,
2013/9/5,18:00:00,-34.1520417,19.1161967,548,,,
2013/9/5,21:00:00,-34.1497733,19.1228967,671,,,
2013/9/6,00:00:00,-34.1326883,19.1701900,585,,,
2013/9/6,03:00:00,-34.1393233,19.2040067,346,,,
2013/9/6,06:00:00,-34.1560267,19.2031000,421,,,
2013/9/6,09:00:00,-34.1569950,19.1988750,385,,,
2013/9/6,12:00:00,-34.1566850,19.1957350,411,,,
2013/9/6,15:00:00,-34.1565650,19.1957100,395,,,
2013/9/6,18:00:00,-34.1565767,19.1957833,406,,,
2013/9/6,21:00:00,-34.1565583,19.1957050,399,,,
2013/9/7,00:00:00,-34.1566017,19.1957083,398,,,
2013/9/7,03:00:00,-34.1567317,19.1939433,394,,,
2013/9/7,06:00:00,-34.1574517,19.1733350,652,,,
2013/9/7,09:00:00,-34.1548950,19.1661450,809,,,
2013/9/7,12:00:00,-34.1547750,19.1657067,801,,,
2013/9/7,15:00:00,-34.1547083,19.1656200,785,,,
2013/9/7,18:00:00,-34.1548533,19.1658883,801,,,
2013/9/7,21:00:00,-34.1540233,19.1657800,756,,,
2013/9/8,00:00:00,-34.1540433,19.1658133,775,,,
2013/9/8,03:00:00,-34.1540433,19.1658067,767,,,
2013/9/8,06:00:00,-34.1566200,19.1624783,837,,,
2013/9/8,09:00:00,-34.1543417,19.1710400,877,,,
2013/9/8,12:00:00,-34.1500817,19.1753183,837,,,
2013/9/8,15:00:00,-34.1501533,19.1753867,829,,,
2013/9/8,18:00:00,-34.1479167,19.1798783,725,,,
2013/9/8,21:00:00,-34.1300850,19.1831417,488,,,
2013/9/9,00:00:00,-34.1300700,19.1832317,471,,,
2013/9/9,03:00:00,-34.1300267,19.1832400,490,,,
2013/9/9,06:00:00,-34.1302717,19.1848383,485,,,
2013/9/9,09:00:00,-34.1302783,19.1852900,478,,,
2013/9/9,12:00:00,-34.1303383,19.1852433,472,,,
2013/9/9,15:00:00,-34.1302683,19.1852033,494,,,
2013/9/9,18:00:00,-34.1302533,19.1850467,482,,,
2013/9/9,21:00:00,-34.1306583,19.1844633,475,,,
2013/9/10,00:00:00,-34.1303133,19.1847400,474,,,
2013/9/10,03:00:00,-34.1303967,19.1847617,477,,,
2013/9/10,06:00:00,-34.1303850,19.1847533,477,,,
2013/9/10,09:00:00,-34.1305500,19.1852200,489,,,
2013/9/10,12:00:00,-34.1304700,19.1851250,483,,,
2013/9/10,15:00:00,-34.1301883,19.1852417,485,,,
2013/9/10,18:00:00,-34.1290917,19.1803900,499,,,
2013/9/10,21:00:00,-34.1287350,19.1801350,478,,,
2013/9/11,00:00:00,-34.1287183,19.1792183,484,,,
2013/9/11,03:00:00,-34.1286783,19.1788683,489,,,
2013/9/11,06:00:00,-34.1285967,19.1788833,494,,,
2013/9/11,09:00:00,-34.1288750,19.1807883,481,,,
2013/9/11,12:00:00,-34.1287933,19.1806350,477,,,
2013/9/11,15:00:00,-34.1283300,19.1803517,476,,,
2013/9/11,18:00:00,-34.1273967,19.1818100,427,,,
2013/9/11,21:00:00,-34.1227150,19.1901133,446,,,
2013/9/12,00:00:00,-34.1181783,19.1958367,337,,,
2013/9/12,03:00:00,-34.1225200,19.1907667,471,,,
2013/9/12,06:00:00,-34.1226550,19.1907967,455,,,
2013/9/12,09:00:00,-34.1226167,19.1908033,455,,,
2013/9/12,12:00:00,-34.1224567,19.1910733,453,,,
2013/9/12,15:00:00,-34.1222417,19.1917517,461,,,
2013/9/12,18:00:00,-34.1227017,19.1920067,466,,,
2013/9/12,21:00:00,-34.1339033,19.2108233,280,,,
2013/9/13,00:00:00,-34.1439117,19.2527717,116,,,
2013/9/13,03:00:00,-34.1271867,19.2532600,274,,,
2013/9/13,06:00:00,-34.1279667,19.2537350,252,,,
2013/9/13,09:00:00,-34.1280283,19.2537283,253,,,
2013/9/13,12:00:00,-34.1283150,19.2540550,234,,,
2013/9/13,15:00:00,-34.1282533,19.2545483,277,,,
2013/9/13,18:00:00,-34.1283167,19.2540333,240,,,
2013/9/13,21:00:00,-34.1281583,19.2541067,226,,,
2013/9/14,00:00:00,-34.1282800,19.2539767,243,,,
2013/9/14,03:00:00,-34.1282600,19.2540183,237,,,
2013/9/14,06:00:00,-34.1282650,19.2540300,240,,,
2013/9/14,09:00:00,-34.1281450,19.2541117,266,,,
2013/9/14,12:00:00,-34.1283067,19.2540450,237,,,
2013/9/14,15:00:00,-34.1282367,19.2540083,240,,,
2013/9/14,18:00:00,-34.1283050,19.2540667,243,,,
2013/9/14,21:00:00,-34.1282600,19.2540417,237,,,
2013/9/15,00:00:00,-34.1282633,19.2540317,217,,,
2013/9/15,03:00:00,-34.1282550,19.2540100,238,,,
2013/9/15,06:00:00,-34.1282533,19.2540133,234,,,
2013/9/15,09:00:00,-34.1283383,19.2540917,235,,,
2013/9/15,12:00:00,-34.1282767,19.2540200,238,,,
2013/9/15,15:00:00,-34.1282750,19.2540483,244,,,
2013/9/15,18:00:00,-34.1283933,19.2541050,234,,,
2013/9/15,21:00:00,-34.1194283,19.2541633,169,,,
2013/9/16,03:00:00,-34.1212417,19.2407367,135,,,
2013/9/16,06:00:00,-34.1158100,19.2405633,288,,,
2013/9/16,09:00:00,-34.1110183,19.2572417,466,,,
2013/9/16,12:00:00,-34.1117133,19.2592117,445,,,
2013/9/16,18:00:00,-34.1181450,19.2701683,253,,,
2013/9/16,21:00:00,-34.1253033,19.2663650,313,,,
2013/9/17,00:00:00,-34.1439433,19.2514117,129,,,
2013/9/17,03:00:00,-34.1439167,19.2514783,142,,,
2013/9/17,06:00:00,-34.1438050,19.2516833,116,,,
2013/9/17,09:00:00,-34.1432000,19.2525533,155,,,
2013/9/17,12:00:00,-34.1430833,19.2527067,147,,,
2013/9/17,15:00:00,-34.1431683,19.2526100,138,,,
2013/9/17,18:00:00,-34.1434700,19.2536683,128,,,
2013/9/17,21:00:00,-34.1437833,19.2520083,121,,,
2013/9/18,00:00:00,-34.1438317,19.2520617,132,,,
2013/9/18,03:00:00,-34.1606233,19.2260167,117,,,
2013/9/18,06:00:00,-34.1528150,19.1882050,456,,,
2013/9/18,12:00:00,-34.1309083,19.1849483,499,,,
2013/9/18,15:00:00,-34.1308617,19.1849483,501,,,
2013/9/18,18:00:00,-34.1297767,19.1812650,473,,,
2013/9/18,21:00:00,-34.1288000,19.1460083,714,,,
2013/9/19,00:00:00,-34.1054500,19.1238067,666,,,
2013/9/19,03:00:00,-34.1027133,19.1174367,489,,,
2013/9/19,06:00:00,-34.1102983,19.0734583,816,,,
2013/9/19,09:00:00,-34.1127050,19.0711950,768,,,
2013/9/19,12:00:00,-34.1146100,19.0733917,825,,,
2013/9/19,15:00:00,-34.1144517,19.0735917,833,,,
2013/9/19,18:00:00,-34.1125283,19.0716433,753,,,
2013/9/20,00:00:00,-34.0981300,19.0534533,469,,,
2013/9/20,06:00:00,-34.0527000,19.0650800,570,,,
2013/9/20,18:00:00,-34.0482817,19.0606033,454,,,
2013/10/25,21:00:00,-34.1293000,19.2203000,331,,,
2013/10/26,06:00:00,-34.1293900,19.2145450,277,,,
2013/10/26,09:00:00,-34.1306450,19.1968700,486,,,
2013/10/27,00:00:00,-34.1284117,19.1435733,729,,,
2013/10/27,18:00:00,-34.1098867,19.0576400,433,,,
2013/10/27,21:00:00,-34.0994900,19.0216533,586,,,
2013/12/12,15:00:00,-34.1596950,19.1353383,,,,
2013/12/12,21:00:00,-34.1598150,19.1353100,573,,,
2013/12/13,06:00:00,-34.1597683,19.1352550,572,,,
2013/12/13,21:00:00,-34.1597567,19.1352717,582,,,
2013/12/14,03:00:00,-34.1596983,19.1352900,556,,,
2013/12/14,18:00:00,-34.1875917,19.1890100,685,,,
